Date,value,Model Code,Model check code
1998-09-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IVE3740008_M/PRICE/ALL,IVE3740008.M
1998-10-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IVE3740008_M/PRICE/ALL,IVE3740008.M
1998-11-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IVE3740008_M/PRICE/ALL,IVE3740008.M
1998-12-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IVE3740008_M/PRICE/ALL,IVE3740008.M
1999-01-01,10.41,model://EIA_LCICO_CS/US.OIL.EIA.IVE3740008_M/PRICE/ALL,IVE3740008.M
1999-02-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IVE3740008_M/PRICE/ALL,IVE3740008.M
1999-03-01,12.56,model://EIA_LCICO_CS/US.OIL.EIA.IVE3740008_M/PRICE/ALL,IVE3740008.M
1999-04-01,15.33,model://EIA_LCICO_CS/US.OIL.EIA.IVE3740008_M/PRICE/ALL,IVE3740008.M
1999-05-01,15.76,model://EIA_LCICO_CS/US.OIL.EIA.IVE3740008_M/PRICE/ALL,IVE3740008.M
1999-06-01,15.8,model://EIA_LCICO_CS/US.OIL.EIA.IVE3740008_M/PRICE/ALL,IVE3740008.M
1999-07-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IVE3740008_M/PRICE/ALL,IVE3740008.M
1999-08-01,19.84,model://EIA_LCICO_CS/US.OIL.EIA.IVE3740008_M/PRICE/ALL,IVE3740008.M
1999-09-01,22.19,model://EIA_LCICO_CS/US.OIL.EIA.IVE3740008_M/PRICE/ALL,IVE3740008.M
1999-10-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IVE3740008_M/PRICE/ALL,IVE3740008.M
1999-11-01,23.89,model://EIA_LCICO_CS/US.OIL.EIA.IVE3740008_M/PRICE/ALL,IVE3740008.M
1989-01-01,16.78,model://EIA_LCICO_CS/US.OIL.EIA.IVE3740008_A/PRICE/ALL,IVE3740008.A
1990-01-01,23.26,model://EIA_LCICO_CS/US.OIL.EIA.IVE3740008_A/PRICE/ALL,IVE3740008.A
1991-01-01,17.69,model://EIA_LCICO_CS/US.OIL.EIA.IVE3740008_A/PRICE/ALL,IVE3740008.A
1992-01-01,16.8,model://EIA_LCICO_CS/US.OIL.EIA.IVE3740008_A/PRICE/ALL,IVE3740008.A
1993-01-01,14.71,model://EIA_LCICO_CS/US.OIL.EIA.IVE3740008_A/PRICE/ALL,IVE3740008.A
1994-01-01,14.95,model://EIA_LCICO_CS/US.OIL.EIA.IVE3740008_A/PRICE/ALL,IVE3740008.A
1995-01-01,16.78,model://EIA_LCICO_CS/US.OIL.EIA.IVE3740008_A/PRICE/ALL,IVE3740008.A
1996-01-01,21.18,model://EIA_LCICO_CS/US.OIL.EIA.IVE3740008_A/PRICE/ALL,IVE3740008.A
1997-01-01,18.59,model://EIA_LCICO_CS/US.OIL.EIA.IVE3740008_A/PRICE/ALL,IVE3740008.A
1998-01-01,12.24,model://EIA_LCICO_CS/US.OIL.EIA.IVE3740008_A/PRICE/ALL,IVE3740008.A
1999-01-01,18.05,model://EIA_LCICO_CS/US.OIL.EIA.IVE3740008_A/PRICE/ALL,IVE3740008.A
2000-01-01,28.23,model://EIA_LCICO_CS/US.OIL.EIA.IVE3740008_A/PRICE/ALL,IVE3740008.A
1996-01-01,14.31,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
1996-02-01,16.0,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
1996-03-01,18.23,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
1996-04-01,19.38,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
1996-05-01,16.79,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
1996-06-01,16.71,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
1996-07-01,18.2,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
1996-08-01,18.23,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
1996-09-01,19.79,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
1996-10-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
1996-11-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
1996-12-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
1997-01-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
1997-02-01,16.7,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
1997-03-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
1997-04-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
1997-05-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
1997-06-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
1997-07-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
1997-08-01,16.12,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
1997-09-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
1997-10-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
1997-11-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
1997-12-01,13.18,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
1998-01-01,11.82,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
1998-02-01,10.53,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
1998-03-01,10.81,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
1998-04-01,11.16,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
1998-05-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
1998-06-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
1998-07-01,9.29,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
1998-08-01,9.16,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
1998-09-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
1998-10-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
1998-11-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
1998-12-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
1999-01-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
1999-02-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
1999-03-01,11.08,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
1999-04-01,13.18,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
1999-05-01,12.01,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
1999-06-01,14.33,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
1999-07-01,16.73,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
1999-08-01,18.44,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
1999-09-01,18.46,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
1999-10-01,17.71,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
1999-11-01,20.39,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
1999-12-01,22.89,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
2000-01-01,24.22,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
2000-02-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
2000-03-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
2000-04-01,24.71,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
2000-05-01,26.9,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
2000-06-01,29.48,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
2000-07-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
2000-08-01,30.1,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
2000-09-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
2000-10-01,29.25,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
2000-11-01,27.79,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
2000-12-01,22.47,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
2001-01-01,21.65,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
2001-02-01,22.21,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
2001-03-01,23.41,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
2001-04-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
2001-05-01,22.77,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
2001-06-01,20.16,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
2001-07-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
2001-08-01,21.57,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
2001-09-01,19.3,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
2001-10-01,15.15,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
2001-11-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
2001-12-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
2002-01-01,16.3,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
2002-02-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
2002-03-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
2002-04-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IVE2210008_M/PRICE/ALL,IVE2210008.M
